Time,Temperature,Brightness
07/11/2021 04:23,21.94,0
07/11/2021 04:23,21.94,0
07/11/2021 04:23,22,0
07/11/2021 04:23,22,0
07/11/2021 04:23,22,0
07/11/2021 04:23,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,22,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,22,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,22,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,22,0
07/11/2021 04:24,22,0
07/11/2021 04:24,22,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,22,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,22,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,22,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,22,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:24,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,22,0
07/11/2021 04:25,22,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.88,0
07/11/2021 04:25,21.88,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,22,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,22,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,22,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,22,0
07/11/2021 04:25,21.94,0
07/11/2021 04:25,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,22,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,22,0
07/11/2021 04:26,22,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,22,0
07/11/2021 04:26,22,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,22,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.88,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.88,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.88,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.88,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,22,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.94,0
07/11/2021 04:26,21.88,0
07/11/2021 04:26,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,22,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,22,0
07/11/2021 04:27,22,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,22,0
07/11/2021 04:27,22,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,22,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,22,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,21.94,0
07/11/2021 04:27,22,0
07/11/2021 04:27,22,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,22,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:28,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.88,0
07/11/2021 04:29,21.88,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.88,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.88,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:29,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,22,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:30,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.88,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.88,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,22,0
07/11/2021 04:31,22,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:31,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,22,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,22,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.88,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.88,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.88,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:32,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.88,0
07/11/2021 04:33,21.88,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.88,0
07/11/2021 04:33,21.94,0
07/11/2021 04:33,21.94,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.88,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.94,0
07/11/2021 04:34,21.94,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.88,0
07/11/2021 04:35,21.94,0
07/11/2021 04:35,21.88,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.88,0
07/11/2021 04:36,21.88,0
07/11/2021 04:36,21.88,0
07/11/2021 04:36,21.88,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.88,0
07/11/2021 04:36,21.88,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.88,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.88,0
07/11/2021 04:36,21.88,0
07/11/2021 04:36,21.88,0
07/11/2021 04:36,21.88,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.94,0
07/11/2021 04:36,21.88,0
07/11/2021 04:36,21.94,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.94,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.88,0
07/11/2021 04:37,21.94,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.94,0
07/11/2021 04:38,21.94,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.94,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.94,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.94,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.94,0
07/11/2021 04:38,21.94,0
07/11/2021 04:38,21.94,0
07/11/2021 04:38,21.94,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.94,0
07/11/2021 04:38,21.94,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:38,21.88,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.88,0
07/11/2021 04:39,21.88,0
07/11/2021 04:39,21.88,0
07/11/2021 04:39,21.88,0
07/11/2021 04:39,21.88,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.88,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.88,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.88,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.88,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.88,0
07/11/2021 04:39,21.88,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.88,0
07/11/2021 04:39,21.88,0
07/11/2021 04:39,21.94,0
07/11/2021 04:39,21.94,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.88,0
07/11/2021 04:40,21.94,0
07/11/2021 04:40,21.94,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.94,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.94,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.94,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.94,0
07/11/2021 04:41,21.94,0
07/11/2021 04:41,21.94,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.94,0
07/11/2021 04:41,21.94,0
07/11/2021 04:41,21.94,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.88,0
07/11/2021 04:41,21.94,0
07/11/2021 04:41,21.94,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.94,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.88,0
07/11/2021 04:42,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.88,0
07/11/2021 04:43,21.88,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.88,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.88,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.88,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:43,21.94,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.88,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.94,0
07/11/2021 04:44,21.88,0
07/11/2021 04:45,21.94,0
07/11/2021 04:45,21.88,0
07/11/2021 04:45,21.88,0
07/11/2021 04:45,21.88,0
07/11/2021 04:45,21.88,0
07/11/2021 04:45,21.88,0
07/11/2021 04:45,21.88,0
07/11/2021 04:45,21.94,0
07/11/2021 04:45,21.88,0
07/11/2021 04:45,21.88,0
07/11/2021 04:45,21.88,0
07/11/2021 04:45,21.94,0
07/11/2021 04:45,21.88,0
07/11/2021 04:45,21.88,0
07/11/2021 04:45,21.88,0
07/11/2021 04:45,21.94,0
07/11/2021 04:45,21.94,0
07/11/2021 04:45,21.88,0
07/11/2021 04:45,21.88,0
07/11/2021 04:45,21.88,0
07/11/2021 04:45,21.88,0
